Timestamps,695,530,255,609,166,901,236,552,3,400,767
2019-01-01T00:00:00.0,0.12310964,0.0781632,0.13365333333333335,0.1729088,0.08832000000000001,0.2625819866666667,0.44271925333333334,0.051273306666666664,0.5684239866666667,0.19864320000000002,0.32741228
2019-01-01T01:00:00.0,0.12312026000000001,0.0688416,0.1351364,0.1731024,0.0883296,0.26108037,0.43904019999999994,0.05269030999999999,0.56880368,0.19862400000000002,0.20303283
2019-01-01T02:00:00.0,0.12323110999999999,0.052761600000000006,0.1362928,0.1731792,0.08819279999999999,0.26032235,0.43653702000000005,0.06769428999999999,0.56715338,0.1983744,0.3266015
2019-01-01T03:00:00.0,0.12337659000000001,0.06827040000000001,0.1417332,0.1732416,0.0882888,0.26015839,0.4368149800000001,0.06873704,0.56840661,0.1986,0.32691450000000005
2019-01-01T04:00:00.0,0.12338352000000001,0.06889440000000001,0.1421168,0.17308320000000002,0.058017599999999996,0.17803428,0.43742039,0.06876829,0.56902184,0.19845120000000002,0.32713975999999995
2019-01-01T05:00:00.0,0.0959625,0.06818400000000001,0.1492624,0.2040192,0.0,0.24030311000000001,0.43758618,0.0688044,0.5686364899999999,0.19814879999999999,0.3269457
2019-01-01T06:00:00.0,0.09230313000000001,0.07303680000000001,0.1536528,0.2117232,0.0,0.26114978,0.43901290000000004,0.06886771,0.5701535,0.19791360000000002,0.32715311999999996
2019-01-01T07:00:00.0,0.12386433000000001,0.0741744,0.1536248,0.21172320000000003,0.0,0.26117840999999997,0.43903801000000003,0.06888264,0.56943504,0.19789920000000003,0.3270088099999999
2019-01-01T08:00:00.0,0.12360660000000001,0.0669024,0.15774359999999998,0.2117424,0.0,0.26128678,0.43941938999999997,0.06255814,0.56641687,0.19790399999999997,0.32742012000000004
2019-01-01T09:00:00.0,0.12339599,0.048624,0.15846039999999997,0.211704,0.0,0.26097406,0.438531,0.06213238000000001,0.56504228,0.1978512,0.32784145
2019-01-01T10:00:00.0,0.07789288000000001,0.07086719999999999,0.1593172,0.21151679999999998,0.0,0.26159481,0.44019404,0.06468847999999999,0.56672132,0.19788960000000003,0.32838323
2019-01-01T11:00:00.0,0.06335379000000001,0.07169759999999999,0.1600256,0.211416,0.0,0.26204923,0.4414024000000001,0.06808671999999999,0.56881011,0.19776,0.32688992999999994
2019-01-01T12:00:00.0,0.09794253000000001,0.0716976,0.1583372,0.21139200000000002,0.0,0.26084197,0.43881849,0.06851004,0.5653975299999999,0.19781279999999998,0.32158050000000005
2019-01-01T13:00:00.0,0.10188871000000001,0.07075200000000001,0.15794799999999998,0.21136799999999997,0.0,0.26039548,0.4372123,0.06838954,0.55658096,0.1978416,0.32119727000000003
